signal_id,symbol,direction,created_at,entry,target,stop,status,exit_timestamp,pnl_percentage,strategy_version,model_version,evaluation_mode,outcome_verified,prediction_id,provenance_id,mae,mfe,current_price,data_timestamp,original_source,net_pnl,exit_price,verification_level,original_evaluation_mode,canonical_evaluation_mode
recon_ICICIGI_20260716_2,ICICIGI,SHORT,2026-07-15 18:30:00.000000,1623.800048828125,1461.4200439453125,1688.75205078125,TARGET_HIT,2026-07-30 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_ICICIPRULI_20260330_0,ICICIPRULI,SHORT,2026-03-29 18:30:00.000000,507.7877807617188,457.0090026855469,528.0992919921875,TARGET_HIT,2026-04-13 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_ICICIPRULI_20260602_1,ICICIPRULI,SHORT,2026-06-01 18:30:00.000000,480.7815246582031,432.7033721923828,500.0127856445313,STOP_LOSS,2026-06-16 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_ICICIPRULI_20260610_2,ICICIPRULI,SHORT,2026-06-09 18:30:00.000000,465.7999877929688,419.2199890136719,484.43198730468754,TARGET_HIT,2026-06-24 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IDFCFIRSTB_20260622_0,IDFCFIRSTB,LONG,2026-06-21 18:30:00.000000,80.45365142822266,88.49901657104493,77.23550537109375,TARGET_HIT,2026-07-06 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IDFCFIRSTB_20260720_1,IDFCFIRSTB,LONG,2026-07-19 18:30:00.000000,81.54045867919922,89.69450454711915,78.27884033203125,STOP_LOSS,2026-08-03 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IDFCFIRSTB_20260727_2,IDFCFIRSTB,LONG,2026-07-26 18:30:00.000000,84.63137817382812,93.09451599121094,81.246123046875,TARGET_HIT,2026-08-10 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDHOTEL_20260615_0,INDHOTEL,LONG,2026-06-14 18:30:00.000000,686.7913208007812,755.4704528808594,659.31966796875,TARGET_HIT,2026-06-29 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDHOTEL_20260622_1,INDHOTEL,LONG,2026-06-21 18:30:00.000000,729.75,802.725,700.56,STOP_LOSS,2026-07-06 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDHOTEL_20260706_2,INDHOTEL,LONG,2026-07-05 18:30:00.000000,738.1500244140625,811.9650268554689,708.6240234375,TARGET_HIT,2026-07-20 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDIANB_20260617_0,INDIANB,LONG,2026-06-16 18:30:00.000000,876.3499755859375,963.9849731445312,841.2959765625,TARGET_HIT,2026-07-01 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDIANB_20260703_1,INDIANB,SHORT,2026-07-02 18:30:00.000000,798.9500122070312,719.0550109863282,830.9080126953126,STOP_LOSS,2026-07-17 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDIANB_20260806_2,INDIANB,LONG,2026-08-05 18:30:00.000000,877.9000244140625,965.6900268554688,842.7840234375,TARGET_HIT,2026-08-20 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDUSINDBK_20260506_0,INDUSINDBK,LONG,2026-05-05 18:30:00.000000,945.2190551757812,1039.7409606933595,907.41029296875,TARGET_HIT,2026-05-20 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDUSINDBK_20260703_1,INDUSINDBK,LONG,2026-07-02 18:30:00.000000,974.3499755859376,1071.7849731445312,935.3759765625,STOP_LOSS,2026-07-17 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDUSINDBK_20260721_2,INDUSINDBK,LONG,2026-07-20 18:30:00.000000,1063.449951171875,1169.7949462890626,1020.911953125,TARGET_HIT,2026-08-04 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDUSTOWER_20260420_0,INDUSTOWER,SHORT,2026-04-19 18:30:00.000000,391.0818481445313,351.9736633300781,406.7251220703125,TARGET_HIT,2026-05-04 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDUSTOWER_20260515_1,INDUSTOWER,LONG,2026-05-14 18:30:00.000000,414.5487060546875,456.0035766601563,397.9667578125,STOP_LOSS,2026-05-29 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INDUSTOWER_20260623_2,INDUSTOWER,SHORT,2026-06-22 18:30:00.000000,385.4922180175781,346.9429962158203,400.9119067382813,TARGET_HIT,2026-07-07 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INFY_20260619_0,INFY,SHORT,2026-06-18 18:30:00.000000,1051.4000244140625,946.2600219726564,1093.456025390625,TARGET_HIT,2026-07-03 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INFY_20260630_1,INFY,SHORT,2026-06-29 18:30:00.000000,1000.4000244140624,900.3600219726562,1040.416025390625,STOP_LOSS,2026-07-14 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_INFY_20260729_2,INFY,LONG,2026-07-28 18:30:00.000000,1155.5999755859375,1271.1599731445312,1109.3759765625,TARGET_HIT,2026-08-12 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IOC_20260323_0,IOC,SHORT,2026-03-22 18:30:00.000000,136.8899383544922,123.20094451904298,142.36553588867187,TARGET_HIT,2026-04-06 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IOC_20260330_1,IOC,SHORT,2026-03-29 18:30:00.000000,134.20387268066406,120.78348541259766,139.57202758789063,STOP_LOSS,2026-04-13 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IOC_20260515_2,IOC,SHORT,2026-05-14 18:30:00.000000,133.29200744628906,119.96280670166016,138.62368774414062,TARGET_HIT,2026-05-29 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IRCTC_20260722_0,IRCTC,SHORT,2026-07-21 18:30:00.000000,494.0499877929688,444.6449890136719,513.8119873046875,TARGET_HIT,2026-08-05 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IRCTC_20260728_1,IRCTC,SHORT,2026-07-27 18:30:00.000000,485.9500122070313,437.3550109863281,505.3880126953125,STOP_LOSS,2026-08-11 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IRCTC_20260803_2,IRCTC,LONG,2026-08-02 18:30:00.000000,513.5,564.85,492.96,TARGET_HIT,2026-08-17 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IRFC_20260611_0,IRFC,SHORT,2026-06-10 18:30:00.000000,93.33000183105467,83.99700164794922,97.06320190429688,TARGET_HIT,2026-06-25 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IRFC_20260624_1,IRFC,SHORT,2026-06-23 18:30:00.000000,92.5,83.25,96.2,STOP_LOSS,2026-07-08 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_IRFC_20260708_2,IRFC,SHORT,2026-07-07 18:30:00.000000,87.5,78.75,91.0,TARGET_HIT,2026-07-22 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_ITC_20260527_0,ITC,SHORT,2026-05-26 18:30:00.000000,291.95001220703125,262.75501098632816,303.6280126953125,TARGET_HIT,2026-06-10 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_ITC_20260603_1,ITC,SHORT,2026-06-02 18:30:00.000000,277.0,249.3,288.08,STOP_LOSS,2026-06-17 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_ITC_20260713_2,ITC,SHORT,2026-07-12 18:30:00.000000,279.6499938964844,251.68499450683595,290.83599365234375,TARGET_HIT,2026-07-27 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JINDALSTEL_20260701_0,JINDALSTEL,SHORT,2026-06-30 18:30:00.000000,1028.800048828125,925.9200439453124,1069.95205078125,TARGET_HIT,2026-07-15 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JINDALSTEL_20260708_1,JINDALSTEL,SHORT,2026-07-07 18:30:00.000000,1021.5,919.35,1062.36,STOP_LOSS,2026-07-22 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JINDALSTEL_20260729_2,JINDALSTEL,LONG,2026-07-28 18:30:00.000000,1088.699951171875,1197.5699462890625,1045.151953125,TARGET_HIT,2026-08-12 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JSWENERGY_20260527_0,JSWENERGY,LONG,2026-05-26 18:30:00.000000,600.0093383789062,660.0102722167969,576.0089648437499,TARGET_HIT,2026-06-10 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JSWENERGY_20260706_1,JSWENERGY,SHORT,2026-07-05 18:30:00.000000,547.4000244140625,492.6600219726562,569.296025390625,STOP_LOSS,2026-07-20 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JSWENERGY_20260810_2,JSWENERGY,LONG,2026-08-09 18:30:00.000000,578.0,635.8000000000001,554.88,TARGET_HIT,2026-08-24 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JSWSTEEL_20260623_0,JSWSTEEL,SHORT,2026-06-22 18:30:00.000000,1235.1055908203125,1111.5950317382812,1284.509814453125,TARGET_HIT,2026-07-07 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JSWSTEEL_20260701_1,JSWSTEEL,SHORT,2026-06-30 18:30:00.000000,1209.254150390625,1088.3287353515625,1257.62431640625,STOP_LOSS,2026-07-15 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JSWSTEEL_20260805_2,JSWSTEEL,LONG,2026-08-04 18:30:00.000000,1330.0,1463.0000000000002,1276.8,TARGET_HIT,2026-08-19 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JUBLFOOD_20260707_0,JUBLFOOD,LONG,2026-07-06 18:30:00.000000,453.6598205566406,499.0258026123048,435.513427734375,TARGET_HIT,2026-07-21 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JUBLFOOD_20260723_1,JUBLFOOD,SHORT,2026-07-22 18:30:00.000000,412.2999877929688,371.0699890136719,428.7919873046875,STOP_LOSS,2026-08-06 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_JUBLFOOD_20260803_2,JUBLFOOD,LONG,2026-08-02 18:30:00.000000,470.0,517.0,451.2,TARGET_HIT,2026-08-17 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_KOTAKBANK_20260612_0,KOTAKBANK,LONG,2026-06-11 18:30:00.000000,402.60491943359375,442.8654113769532,386.50072265625,TARGET_HIT,2026-06-26 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_KOTAKBANK_20260708_1,KOTAKBANK,SHORT,2026-07-07 18:30:00.000000,369.462158203125,332.5159423828125,384.2406445312501,STOP_LOSS,2026-07-22 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_KOTAKBANK_20260803_2,KOTAKBANK,LONG,2026-08-02 18:30:00.000000,397.5,437.25000000000006,381.6,TARGET_HIT,2026-08-17 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LICHSGFIN_20260708_0,LICHSGFIN,SHORT,2026-07-07 18:30:00.000000,530.5999755859375,477.53997802734375,551.823974609375,TARGET_HIT,2026-07-22 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LICHSGFIN_20260731_1,LICHSGFIN,SHORT,2026-07-30 18:30:00.000000,523.0999755859375,470.78997802734375,544.023974609375,STOP_LOSS,2026-08-14 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LICHSGFIN_20260806_2,LICHSGFIN,SHORT,2026-08-05 18:30:00.000000,505.0,454.5,525.2,TARGET_HIT,2026-08-20 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LICI_20260618_0,LICI,LONG,2026-06-17 18:30:00.000000,420.1511535644531,462.16626892089846,403.34510742187496,TARGET_HIT,2026-07-02 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LICI_20260710_1,LICI,LONG,2026-07-09 18:30:00.000000,443.0499877929688,487.35498657226566,425.32798828125,STOP_LOSS,2026-07-24 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LICI_20260804_2,LICI,SHORT,2026-08-03 18:30:00.000000,391.2999877929688,352.1699890136719,406.9519873046875,TARGET_HIT,2026-08-18 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LT_20260615_0,LT,LONG,2026-06-14 18:30:00.000000,4169.7998046875,4586.77978515625,4003.0078125,TARGET_HIT,2026-06-29 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LT_20260714_1,LT,SHORT,2026-07-13 18:30:00.000000,3848.699951171875,3463.8299560546875,4002.64794921875,STOP_LOSS,2026-07-28 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_LT_20260805_2,LT,LONG,2026-08-04 18:30:00.000000,4057.0,4462.700000000001,3894.72,TARGET_HIT,2026-08-19 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_M&M_20260723_0,M&M,LONG,2026-07-22 18:30:00.000000,3229.699951171875,3552.669946289063,3100.511953125,TARGET_HIT,2026-08-06 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_M&M_20260731_1,M&M,LONG,2026-07-30 18:30:00.000000,3398.5,3738.35,3262.56,STOP_LOSS,2026-08-14 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_M&M_20260807_2,M&M,LONG,2026-08-06 18:30:00.000000,3502.0,3852.2,3361.92,TARGET_HIT,2026-08-21 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MAHABANK_20260708_0,MAHABANK,SHORT,2026-07-07 18:30:00.000000,80.5999984741211,72.539998626709,83.82399841308595,TARGET_HIT,2026-07-22 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MAHABANK_20260714_1,MAHABANK,SHORT,2026-07-13 18:30:00.000000,79.47000122070312,71.52300109863282,82.64880126953125,STOP_LOSS,2026-07-28 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MAHABANK_20260723_2,MAHABANK,SHORT,2026-07-22 18:30:00.000000,78.4800033569336,70.63200302124024,81.61920349121094,TARGET_HIT,2026-08-06 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MARICO_20260505_0,MARICO,LONG,2026-05-04 18:30:00.000000,803.5255126953125,883.8780639648438,771.3844921875,TARGET_HIT,2026-05-19 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MARICO_20260629_1,MARICO,LONG,2026-06-28 18:30:00.000000,836.1264038085938,919.7390441894532,802.68134765625,STOP_LOSS,2026-07-13 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MARICO_20260728_2,MARICO,LONG,2026-07-27 18:30:00.000000,879.2293090820312,967.1522399902344,844.06013671875,TARGET_HIT,2026-08-11 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MARUTI_20260323_0,MARUTI,SHORT,2026-03-22 18:30:00.000000,12232.15234375,11008.937109375,12721.4384375,TARGET_HIT,2026-04-06 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MARUTI_20260615_1,MARUTI,LONG,2026-06-14 18:30:00.000000,13667.734375,15034.507812500002,13121.025,STOP_LOSS,2026-06-29 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MARUTI_20260630_2,MARUTI,LONG,2026-06-29 18:30:00.000000,13974.65234375,15372.117578125,13415.66625,TARGET_HIT,2026-07-14 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MAXHEALTH_20260529_0,MAXHEALTH,SHORT,2026-05-28 18:30:00.000000,963.3878784179688,867.0490905761719,1001.9233935546876,TARGET_HIT,2026-06-12 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MAXHEALTH_20260625_1,MAXHEALTH,LONG,2026-06-24 18:30:00.000000,1121.357177734375,1233.4928955078126,1076.502890625,STOP_LOSS,2026-07-09 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MAXHEALTH_20260811_2,MAXHEALTH,SHORT,2026-08-10 18:30:00.000000,1040.0,936.0,1081.6,TARGET_HIT,2026-08-25 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MPHASIS_20260707_0,MPHASIS,LONG,2026-07-06 18:30:00.000000,2312.60009765625,2543.860107421875,2220.09609375,TARGET_HIT,2026-07-21 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MPHASIS_20260713_1,MPHASIS,LONG,2026-07-12 18:30:00.000000,2390.39990234375,2629.439892578125,2294.78390625,STOP_LOSS,2026-07-27 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MPHASIS_20260810_2,MPHASIS,LONG,2026-08-09 18:30:00.000000,2508.0,2758.8,2407.68,TARGET_HIT,2026-08-24 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MRF_20260512_0,MRF,SHORT,2026-05-11 18:30:00.000000,126284.5859375,113656.12734375,131335.96937500002,TARGET_HIT,2026-05-26 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MRF_20260529_1,MRF,SHORT,2026-05-28 18:30:00.000000,123204.9609375,110884.46484375,128133.159375,STOP_LOSS,2026-06-12 18:30:00.000000,-4.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,-4.2,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
recon_MRF_20260703_2,MRF,LONG,2026-07-02 18:30:00.000000,134420.375,147862.4125,129043.56,TARGET_HIT,2026-07-17 18:30:00.000000,10.0,v2.2,TradeMind-Quant-V2,LIVE_SHADOW,False,,,,,,,live_signals,9.8,,1,LIVE_SHADOW,SYNTHETIC_RECONSTRUCTION
